Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
197,38,Male,Boots,Footwear,88.0,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,,Yes,,Credit Card,Fortnightly
198,59,Male,Scarf,Accessories,78.0,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,,Yes,,Credit Card,Monthly
199,57,Male,Jewelry,Accessories,45.0,Utah,M,Turquoise,Winter,4.8,Yes,Standard,,Yes,,Credit Card,Fortnightly
200,54,Male,Hat,Accessories,73.0,Idaho,XL,Green,Summer,3.8,Yes,Express,,Yes,,Cash,Weekly
201,25,Male,Dress,Clothing,61.0,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,,Yes,,Venmo,Monthly
202,69,Male,Blouse,Clothing,22.0,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,,Yes,,Bank Transfer,Annually
203,57,Male,Hat,Accessories,38.0,Nebraska,L,Magenta,Spring,2.7,Yes,Express,,Yes,,Venmo,Annually
204,70,Male,Scarf,Accessories,38.0,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,,Yes,,Bank Transfer,Weekly
205,24,Male,Sneakers,Footwear,100.0,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,,Yes,,Cash,Bi-Weekly
206,67,Male,Shirt,Clothing,64.0,Hawaii,M,Silver,Winter,3.0,Yes,Standard,,Yes,,PayPal,Weekly
207,24,Male,T-shirt,Clothing,55.0,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,,Yes,,Venmo,Fortnightly
208,62,Male,Gloves,Accessories,91.0,Rhode Island,M,Silver,Summer,2.9,Yes,Express,,Yes,,Bank Transfer,Bi-Weekly
209,57,Male,Skirt,Clothing,38.0,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,,Yes,,Credit Card,Monthly
210,55,Male,Sandals,Footwear,97.0,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,,Yes,,Cash,Every 3 Months
211,45,Male,Jacket,Outerwear,22.0,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,,Yes,,PayPal,Fortnightly
212,69,Male,Skirt,Clothing,92.0,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,,Yes,,,Fortnightly
213,67,Male,Handbag,Accessories,84.0,Virginia,L,Blue,Fall,4.2,Yes,Express,,Yes,,,Annually
214,30,Male,Handbag,Accessories,93.0,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,,Yes,,,Every 3 Months
215,24,Male,Jacket,Outerwear,50.0,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,,Yes,,,Every 3 Months
216,62,Male,Scarf,Accessories,64.0,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,,Yes,,,Bi-Weekly
217,43,Male,Shorts,Clothing,61.0,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,,Yes,,,Weekly
218,35,Male,Sunglasses,Accessories,48.0,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,,Yes,,,Annually
219,28,Male,T-shirt,Clothing,45.0,California,S,Magenta,Spring,2.9,Yes,Store Pickup,,Yes,,,Quarterly
220,32,Male,Belt,Accessories,88.0,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,,Yes,,,Fortnightly
221,39,Male,Sneakers,Footwear,57.0,Arizona,S,Indigo,Spring,3.7,Yes,Express,,Yes,,,Fortnightly
222,28,Male,Hat,Accessories,68.0,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,,Yes,,,Quarterly
223,47,Male,Gloves,Accessories,94.0,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,,Yes,,,Fortnightly
224,20,Male,Pants,Clothing,41.0,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,,Yes,,,Annually
225,63,Male,Socks,Clothing,83.0,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,,Yes,,,Every 3 Months
226,25,Male,Jacket,Outerwear,22.0,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,,Yes,,,Annually
227,29,Male,Shoes,Footwear,74.0,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,,Yes,,,Monthly
228,50,Male,Jeans,Clothing,90.0,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,,Yes,,,Fortnightly
229,18,Male,Socks,Clothing,79.0,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,,Yes,,,Annually
230,70,Male,Sandals,Footwear,28.0,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,,Yes,,,Every 3 Months
231,66,Male,Scarf,Accessories,88.0,Utah,L,Olive,Fall,4.1,Yes,Standard,,Yes,,,Annually
232,28,Male,Blouse,Clothing,26.0,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,,Yes,,,Every 3 Months
233,54,Male,Jewelry,Accessories,27.0,Hawaii,L,Purple,Winter,4.2,Yes,Express,,Yes,,,Bi-Weekly
234,19,Male,Sweater,Clothing,83.0,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,,Yes,,,Every 3 Months
235,20,Male,Gloves,Accessories,39.0,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,,Yes,,,Weekly
236,43,Male,Sunglasses,Accessories,89.0,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,,Yes,,,Quarterly
237,38,Male,Coat,Outerwear,68.0,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,,Yes,,,Fortnightly
238,50,Male,Dress,Clothing,90.0,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,,Yes,,,Fortnightly
239,64,Male,Skirt,Clothing,34.0,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,,Yes,,,Annually
240,49,Male,Pants,Clothing,51.0,Vermont,L,Yellow,Summer,2.9,Yes,Express,,Yes,,,Bi-Weekly
241,47,Male,Sweater,Clothing,45.0,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,,Yes,,,Fortnightly
242,36,Male,Hoodie,Clothing,88.0,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,,Yes,,,Bi-Weekly
243,55,Male,Coat,Outerwear,85.0,New York,L,Gray,Summer,4.3,Yes,Store Pickup,,Yes,,,Every 3 Months
244,25,Male,Jewelry,Accessories,100.0,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,,Yes,,,Monthly
245,53,Male,Belt,Accessories,42.0,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,,Yes,,,Weekly
246,49,Male,Sandals,Footwear,53.0,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,,Yes,,,Fortnightly
247,35,Male,Sunglasses,Accessories,86.0,Nevada,XL,Beige,Spring,3.2,Yes,Express,,Yes,,,Bi-Weekly
248,29,Male,Sweater,Clothing,66.0,Montana,XL,Brown,Spring,4.4,Yes,Standard,,Yes,,,Weekly
249,47,Male,Belt,Accessories,100.0,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,,Yes,,,Weekly
250,53,Male,Handbag,Accessories,47.0,Alaska,S,Teal,Fall,4.2,Yes,Standard,,Yes,,,Annually
251,33,Male,Skirt,Clothing,25.0,Mississippi,L,Black,Fall,4.0,Yes,Express,,Yes,,,Weekly
252,21,Male,Handbag,Accessories,51.0,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,,Yes,,,Annually
253,32,Male,Shorts,Clothing,41.0,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,,Yes,,,Fortnightly
254,52,Male,Boots,Footwear,73.0,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,,Yes,,,Bi-Weekly
255,67,Male,Sunglasses,Accessories,42.0,Indiana,M,White,Winter,3.5,Yes,Store Pickup,,Yes,,,Bi-Weekly
256,43,Male,Scarf,Accessories,20.0,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,,Yes,,,Annually
257,58,Male,Jewelry,Accessories,30.0,South Dakota,XL,Violet,Spring,4.7,Yes,Express,,Yes,,,Every 3 Months
258,20,Male,Handbag,Accessories,53.0,West Virginia,M,Red,Summer,4.5,Yes,Express,,Yes,,,Quarterly
259,61,Male,Gloves,Accessories,74.0,Alabama,S,Lavender,Spring,2.8,Yes,Express,,Yes,,,Quarterly
260,32,Male,Jeans,Clothing,57.0,Louisiana,M,Gold,Fall,2.9,Yes,Standard,,Yes,,,Annually
261,38,Male,Hat,Accessories,57.0,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,,Yes,,,Every 3 Months
262,21,Male,Jeans,Clothing,77.0,California,L,Magenta,Winter,4.9,Yes,Standard,,Yes,,,Annually
263,37,Male,Pants,Clothing,40.0,Hawaii,M,Teal,Summer,3.7,Yes,Next Day Air,,Yes,,,Annually
264,27,Male,Shorts,Clothing,46.0,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,,Yes,,,Monthly
265,36,Male,Pants,Clothing,78.0,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,,Yes,,,Annually
266,32,Male,Backpack,Accessories,59.0,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,,Yes,,,Bi-Weekly
267,51,Male,Jewelry,Accessories,75.0,Louisiana,L,White,Summer,3.1,Yes,Express,,Yes,,,Weekly
268,64,Male,Sweater,Clothing,54.0,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,,Yes,,,Annually
269,68,Male,Shoes,Footwear,42.0,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,,Yes,,,Monthly
270,68,Male,Blouse,Clothing,44.0,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,,Yes,,,Bi-Weekly
271,33,Male,Jeans,Clothing,52.0,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,,Yes,,,Annually
272,65,Male,Sunglasses,Accessories,69.0,Maryland,XL,Yellow,Summer,4.6,Yes,Express,,Yes,,,Fortnightly
273,48,Male,Jewelry,Accessories,26.0,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,,Yes,,,Bi-Weekly
274,69,Male,Coat,Outerwear,33.0,North Dakota,S,Silver,Spring,4.2,Yes,Express,,Yes,,,Quarterly
275,59,Male,Jewelry,Accessories,32.0,Maryland,M,Indigo,Spring,3.0,Yes,Express,,Yes,,,Bi-Weekly
276,48,Male,Backpack,Accessories,85.0,Virginia,XL,Lavender,Winter,4.0,Yes,Express,,Yes,,,Weekly
277,25,Male,Skirt,Clothing,30.0,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,,Yes,,,Fortnightly
278,29,Male,Shirt,Clothing,29.0,Georgia,M,Green,Winter,3.0,Yes,Store Pickup,,Yes,,,Bi-Weekly
279,57,Male,Sweater,Clothing,95.0,Hawaii,M,Orange,Spring,3.7,Yes,Express,,Yes,,,Annually
280,23,Male,Sneakers,Footwear,69.0,Arkansas,L,Turquoise,Summer,4.0,Yes,Standard,,Yes,,,Monthly
281,45,Male,Sandals,Footwear,69.0,Montana,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,,,Bi-Weekly
282,38,Male,Belt,Accessories,61.0,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,,,Bi-Weekly
283,21,Male,Skirt,Clothing,94.0,Minnesota,M,Teal,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,,,Monthly
284,32,Male,Sweater,Clothing,30.0,Montana,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,,,Annually
285,63,Male,Skirt,Clothing,45.0,Ohio,M,Red,Summer,3.5,Yes,Standard,Yes,Yes,,,Quarterly
286,29,Male,Handbag,Accessories,39.0,Kentucky,XL,Yellow,Summer,4.8,Yes,Express,Yes,Yes,,,Bi-Weekly
287,27,Male,Jewelry,Accessories,51.0,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,,,Annually
288,56,Male,Scarf,Accessories,37.0,Delaware,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,,,Fortnightly
289,30,Male,T-shirt,Clothing,62.0,North Carolina,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,,,Bi-Weekly
290,49,Male,Coat,Outerwear,85.0,New York,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,,,Monthly
291,58,Male,T-shirt,Clothing,33.0,Colorado,M,Indigo,Winter,3.7,Yes,Standard,Yes,Yes,,,Weekly
292,57,Male,Dress,Clothing,26.0,Delaware,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,Yes,,,Monthly
293,60,Male,Shoes,Footwear,99.0,Utah,M,Green,Spring,4.7,Yes,Free Shipping,Yes,Yes,,,Quarterly
294,69,Male,Handbag,Accessories,39.0,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,Yes,,,Annually
295,70,Male,Skirt,Clothing,20.0,New Jersey,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,Yes,,,Every 3 Months
296,53,Male,Sunglasses,Accessories,42.0,West Virginia,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,Yes,,,Quarterly
297,25,Male,Sandals,Footwear,74.0,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,,,Weekly
298,48,Male,Shoes,Footwear,26.0,Delaware,XL,Purple,Summer,4.4,Yes,Standard,Yes,Yes,,,Bi-Weekly
299,69,Male,T-shirt,Clothing,53.0,Maryland,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,,,Every 3 Months
300,25,Male,Sneakers,Footwear,80.0,Pennsylvania,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,Yes,,,Fortnightly
301,29,Male,Hat,Accessories,98.0,Iowa,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,Yes,,,Weekly
302,46,Male,Skirt,Clothing,95.0,Pennsylvania,M,Green,Spring,3.8,Yes,Standard,Yes,Yes,,,Every 3 Months
303,37,Male,Sweater,Clothing,44.0,Delaware,L,Olive,Summer,3.6,Yes,Express,Yes,Yes,,,Every 3 Months
304,20,Male,Sandals,Footwear,60.0,Oregon,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,,,Weekly
305,40,Male,Dress,Clothing,84.0,Oregon,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,,,Bi-Weekly
306,60,Male,Sweater,Clothing,59.0,Utah,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,,,Annually
307,26,Male,Jacket,Outerwear,49.0,North Dakota,S,White,Summer,3.6,Yes,Express,Yes,Yes,,,Annually
308,29,Male,Gloves,Accessories,32.0,Florida,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,Yes,,,Every 3 Months
309,66,Male,Handbag,Accessories,29.0,Maryland,M,Beige,Fall,3.7,Yes,Standard,Yes,Yes,,,Bi-Weekly
310,66,Male,Dress,Clothing,22.0,Minnesota,M,Yellow,Spring,4.5,Yes,Standard,Yes,Yes,,,Fortnightly
311,56,Male,Pants,Clothing,85.0,Montana,M,Charcoal,Winter,4.6,Yes,Standard,Yes,Yes,,,Fortnightly
312,69,Male,Jeans,Clothing,52.0,Rhode Island,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,Yes,,,Monthly
313,38,Male,Pants,Clothing,89.0,Massachusetts,L,Green,Spring,3.4,Yes,Next Day Air,Yes,Yes,,,Annually
314,42,Male,Dress,Clothing,77.0,Vermont,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,,,Every 3 Months
315,30,Male,Pants,Clothing,24.0,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,Yes,,,Every 3 Months
316,66,Male,Jewelry,Accessories,24.0,Wisconsin,XL,Orange,Spring,4.5,Yes,Express,Yes,Yes,,,Annually
317,36,Male,Handbag,Accessories,22.0,California,M,Charcoal,Fall,3.3,Yes,Free Shipping,Yes,Yes,,,Monthly
318,58,Male,Sweater,Clothing,82.0,West Virginia,L,Teal,Fall,4.3,Yes,Standard,Yes,Yes,,,Every 3 Months
319,45,Male,Backpack,Accessories,67.0,South Dakota,M,Beige,Winter,2.5,Yes,Standard,Yes,Yes,,,Annually
320,47,Male,Shorts,Clothing,74.0,Maine,XL,White,Spring,2.6,Yes,Standard,Yes,Yes,,,Every 3 Months
321,66,Male,Jewelry,Accessories,72.0,Kansas,L,White,Summer,4.9,Yes,Standard,Yes,Yes,,,Quarterly
322,41,Male,Sneakers,Footwear,36.0,Vermont,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,Yes,,,Quarterly
323,41,Male,Belt,Accessories,95.0,Tennessee,S,Cyan,Winter,3.0,Yes,Standard,Yes,Yes,,,Monthly
324,66,Male,Hoodie,Clothing,78.0,Tennessee,M,Orange,Winter,3.5,Yes,Next Day Air,Yes,Yes,,,Bi-Weekly
325,37,Male,Shirt,Clothing,82.0,Wyoming,M,Olive,Summer,4.8,Yes,Standard,Yes,Yes,,,Quarterly
326,70,Male,Pants,Clothing,70.0,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,,,Annually
327,62,Male,Scarf,Accessories,41.0,New Jersey,M,White,Fall,3.2,Yes,Store Pickup,Yes,Yes,,,Weekly
328,61,Male,Coat,Outerwear,42.0,Iowa,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,Yes,,,Weekly
329,48,Male,Coat,Outerwear,50.0,Florida,M,Yellow,Fall,2.8,Yes,Free Shipping,Yes,Yes,,,Weekly
330,70,Male,Socks,Clothing,31.0,Nevada,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,,,Monthly
331,46,Male,Sweater,Clothing,51.0,North Dakota,M,Beige,Winter,3.7,Yes,Express,Yes,Yes,,,Bi-Weekly
332,31,Male,Shirt,Clothing,98.0,Florida,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,Yes,,,Quarterly
333,19,Male,Shirt,Clothing,86.0,New York,M,Maroon,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,,,Monthly
334,39,Male,Sweater,Clothing,64.0,Alaska,M,Teal,Winter,4.5,Yes,Standard,Yes,Yes,,,Bi-Weekly
335,41,Male,Blouse,Clothing,46.0,Kansas,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,Yes,,,Annually
336,20,Male,Sweater,Clothing,85.0,Oregon,L,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,,,Every 3 Months
337,36,Male,Hat,Accessories,81.0,Rhode Island,S,Orange,Fall,4.4,Yes,Express,Yes,Yes,,,Annually
338,32,Male,Sweater,Clothing,59.0,New Mexico,M,Cyan,Winter,4.3,Yes,2-Day Shipping,Yes,Yes,,,Annually
339,69,Male,Hoodie,Clothing,79.0,Massachusetts,M,Silver,Winter,3.5,Yes,Express,Yes,Yes,,,Weekly
340,40,Male,Shorts,Clothing,33.0,Pennsylvania,M,Teal,Spring,3.8,Yes,2-Day Shipping,Yes,Yes,,,Every 3 Months
341,40,Male,Shorts,Clothing,47.0,New Jersey,L,Blue,Summer,3.5,Yes,Express,Yes,Yes,,,Every 3 Months
342,20,Male,Hat,Accessories,20.0,Utah,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,Yes,,,Bi-Weekly
343,64,Male,Coat,Outerwear,36.0,Kentucky,M,Olive,Spring,2.6,Yes,Next Day Air,Yes,Yes,,,Every 3 Months
344,27,Male,Sandals,Footwear,39.0,Nebraska,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,Yes,,,Monthly
345,24,Male,Skirt,Clothing,71.0,Virginia,M,Charcoal,Winter,4.0,Yes,Standard,Yes,Yes,,,Monthly
346,48,Male,Shoes,Footwear,59.0,Wyoming,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,Yes,,,Annually
347,49,Male,Jeans,Clothing,50.0,New Mexico,L,Violet,Spring,4.7,Yes,Next Day Air,Yes,Yes,,,Weekly
348,36,Male,Sandals,Footwear,41.0,Oregon,L,Red,Fall,3.9,Yes,Store Pickup,Yes,Yes,,,Fortnightly
349,56,Male,Blouse,Clothing,59.0,South Carolina,M,Beige,Fall,2.7,Yes,Free Shipping,Yes,Yes,,,Fortnightly
350,37,Male,Hat,Accessories,87.0,Arizona,M,Green,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,,,Bi-Weekly
351,42,Male,Sweater,Clothing,68.0,Kentucky,M,Violet,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,,,Fortnightly
352,28,Male,Skirt,Clothing,90.0,New York,M,Teal,Winter,3.9,Yes,Standard,Yes,Yes,,,Bi-Weekly
353,27,Male,Jeans,Clothing,71.0,Texas,XL,Yellow,Fall,4.9,Yes,Next Day Air,Yes,Yes,,,Every 3 Months
354,63,Male,Sneakers,Footwear,64.0,Missouri,L,Yellow,Fall,4.1,Yes,Store Pickup,Yes,Yes,,,Monthly
355,58,Male,Jewelry,Accessories,76.0,Pennsylvania,S,Olive,Fall,3.0,Yes,Free Shipping,Yes,Yes,,,Weekly
356,37,Male,Jewelry,Accessories,42.0,Oregon,XL,Magenta,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,,,Every 3 Months
357,56,Male,Pants,Clothing,80.0,Nevada,L,Black,Spring,3.8,Yes,Standard,Yes,Yes,,,Weekly
358,18,Male,Belt,Accessories,56.0,Arkansas,M,Olive,Spring,4.0,Yes,Standard,Yes,Yes,,,Bi-Weekly
359,48,Male,Hat,Accessories,25.0,Minnesota,XL,Magenta,Summer,3.6,Yes,Express,Yes,Yes,,,Every 3 Months
360,31,Male,Sneakers,Footwear,74.0,Georgia,M,Olive,Winter,3.0,Yes,Store Pickup,Yes,Yes,,,Every 3 Months
361,51,Male,Pants,Clothing,30.0,Rhode Island,M,Teal,Summer,3.0,Yes,Standard,Yes,Yes,,,Fortnightly
362,65,Male,T-shirt,Clothing,-32.449220759141355,Nevada,M,White,Spring,2.6,Yes,Free Shipping,Yes,Yes,,,Annually
363,53,Male,Sneakers,Footwear,64.0,Texas,M,Charcoal,Fall,3.4,Yes,Free Shipping,Yes,Yes,,,Fortnightly
364,55,Male,Shorts,Clothing,88.0,Florida,L,Yellow,Winter,3.1,Yes,Free Shipping,Yes,Yes,,,Fortnightly
365,62,Male,Shoes,Footwear,88.0,North Dakota,L,Charcoal,Summer,3.0,Yes,Free Shipping,Yes,Yes,,,Every 3 Months
366,55,Male,Gloves,Accessories,88.0,West Virginia,XL,Gray,Summer,3.7,Yes,Standard,Yes,Yes,,,Quarterly
367,64,Male,Socks,Clothing,36.0,Nebraska,M,Turquoise,Spring,3.5,Yes,Store Pickup,Yes,Yes,,,Fortnightly
368,52,Male,Dress,Clothing,40.0,Tennessee,XL,Cyan,Spring,2.8,Yes,Store Pickup,Yes,Yes,,,Monthly
369,24,Male,Handbag,Accessories,39.0,Oklahoma,M,Charcoal,Spring,4.5,Yes,Standard,Yes,Yes,,,Monthly
370,38,Male,Belt,Accessories,40.0,Wisconsin,M,Silver,Summer,3.3,Yes,Store Pickup,Yes,Yes,,,Quarterly
371,59,Male,Scarf,Accessories,34.0,Oregon,M,Olive,Winter,3.4,Yes,Express,Yes,Yes,,,Weekly
372,27,Male,Sneakers,Footwear,83.0,North Carolina,S,Pink,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,,,Monthly
373,24,Male,Sweater,Clothing,85.0,Pennsylvania,L,Orange,Summer,3.7,Yes,Standard,Yes,Yes,,,Weekly
374,23,Male,Coat,Outerwear,27.0,North Dakota,L,White,Summer,4.6,Yes,Express,Yes,Yes,,,Bi-Weekly
375,69,Male,Jewelry,Accessories,78.0,Ohio,S,Purple,Spring,5.0,Yes,Store Pickup,Yes,Yes,,,Monthly
376,59,Male,Sunglasses,Accessories,32.0,Oklahoma,M,Olive,Summer,4.4,Yes,Standard,Yes,Yes,,,Quarterly
377,51,Male,Shoes,Footwear,51.0,South Carolina,S,Gray,Fall,4.9,Yes,Express,Yes,Yes,,,Bi-Weekly
378,63,Male,Scarf,Accessories,32.0,Maine,M,Silver,Spring,4.1,Yes,Standard,Yes,Yes,,,Every 3 Months
379,54,Male,Dress,Clothing,62.0,Nevada,L,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,,,Monthly
380,32,Male,T-shirt,Clothing,29.0,Montana,S,Magenta,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,,,Bi-Weekly
381,39,Male,Backpack,Accessories,69.0,New Hampshire,XL,Beige,Fall,3.0,Yes,Store Pickup,Yes,Yes,,,Weekly
382,66,Male,Jewelry,Accessories,25.0,Maine,L,Lavender,Winter,3.4,Yes,Store Pickup,Yes,Yes,,,Every 3 Months
383,28,Male,Jeans,Clothing,76.0,California,M,Peach,Winter,3.2,Yes,Store Pickup,Yes,Yes,,,Quarterly
384,50,Male,Sunglasses,Accessories,77.0,West Virginia,S,Magenta,Fall,2.9,Yes,Standard,Yes,Yes,,,Quarterly
385,70,Male,Sweater,Clothing,33.0,California,M,Beige,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,,,Annually
386,67,Male,Shorts,Clothing,93.0,West Virginia,S,Yellow,Fall,2.7,Yes,Next Day Air,Yes,Yes,,,Bi-Weekly
387,64,Male,Jewelry,Accessories,39.0,Louisiana,L,Brown,Spring,3.4,Yes,Express,Yes,Yes,,,Quarterly
388,45,Male,Coat,Outerwear,93.0,Georgia,L,Silver,Summer,4.6,Yes,Store Pickup,Yes,Yes,,,Fortnightly
389,22,Male,Handbag,Accessories,82.0,Washington,M,Orange,Summer,2.7,Yes,Store Pickup,Yes,Yes,,,Quarterly
390,27,Male,Boots,Footwear,42.0,Virginia,L,Purple,Spring,4.2,Yes,Standard,Yes,Yes,,,Monthly
391,25,Male,Gloves,Accessories,71.0,Indiana,M,Indigo,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,,,Annually
392,37,Male,Sweater,Clothing,86.0,Minnesota,L,Gray,Spring,4.8,Yes,Standard,Yes,Yes,,,Fortnightly
393,26,Male,T-shirt,Clothing,82.0,Idaho,XL,Black,Spring,3.3,Yes,Next Day Air,Yes,Yes,,,Annually
394,33,Male,Shoes,Footwear,65.0,Vermont,L,Maroon,Fall,4.2,Yes,Standard,Yes,Yes,,,Fortnightly
395,43,Male,Scarf,Accessories,29.0,North Dakota,M,Beige,Spring,4.8,Yes,Store Pickup,Yes,Yes,,,Bi-Weekly
396,37,Male,Sneakers,Footwear,65.0,Rhode Island,L,Brown,Winter,4.9,Yes,Store Pickup,Yes,Yes,,,Annually
397,46,Male,Dress,Clothing,88.0,South Carolina,S,Black,Fall,3.9,Yes,Standard,Yes,Yes,,,Annually
398,22,Male,Belt,Accessories,46.0,Mississippi,M,Indigo,Fall,3.0,Yes,Free Shipping,Yes,Yes,,,Annually
399,20,Male,Boots,Footwear,67.0,Montana,S,Silver,Winter,4.6,Yes,Free Shipping,Yes,Yes,,,Every 3 Months
400,60,Male,Scarf,Accessories,35.0,Idaho,L,Blue,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,,,Monthly
401,39,Male,Boots,Footwear,66.0,Utah,M,Green,Winter,4.8,Yes,Free Shipping,Yes,Yes,,,Fortnightly
402,43,Male,T-shirt,Clothing,91.0,Oklahoma,L,Orange,Fall,4.8,Yes,Standard,Yes,Yes,,,Quarterly
403,31,Male,Backpack,Accessories,78.0,California,L,Cyan,Fall,3.0,Yes,Express,Yes,Yes,,,Monthly
404,19,Male,Sneakers,Footwear,45.0,Nevada,M,Orange,Winter,4.5,Yes,Next Day Air,Yes,Yes,,,Annually
405,35,Male,T-shirt,Clothing,93.0,Delaware,M,Indigo,Spring,4.8,Yes,Store Pickup,Yes,Yes,,,Monthly
